id	created_by_id	updated_by_id	created_at	updated_at	place_published	primary_language_id	first_year_of_issue	last_year_of_issue	translated_from_serial_id	publisher	name
12875	1	1	2015-03-11 17:12:58.520677	2015-03-11 17:12:58.520677							Sarsia
12876	1	1	2015-03-11 17:12:58.536658	2015-03-11 17:12:58.536658							Saunders College Publishing Philadelphia Ft Worth etc
12877	1	1	2015-03-11 17:12:58.551912	2015-03-11 17:12:58.551912							Saunders College Publishing Philadelphia New York etc
12878	1	1	2015-03-11 17:12:58.566226	2015-03-11 17:12:58.566226							Savaria: A Vas Megyei Múzeumok Értesítoje (Pars historico-naturalis)
12879	1	1	2015-03-11 17:12:58.585486	2015-03-11 17:12:58.585486							SB naturf Ges Rostock
12880	1	1	2015-03-11 17:12:58.60031	2015-03-11 17:12:58.60031							SB. Ak. Wien
12881	1	1	2015-03-11 17:12:58.614836	2015-03-11 17:12:58.614836							SB. Akad. Wiss. Wien, math.-nat. Kl.
12882	1	1	2015-03-11 17:12:58.629824	2015-03-11 17:12:58.629824							Sb. ent. Odd. nar. Mus. Praze
12883	1	1	2015-03-11 17:12:58.644192	2015-03-11 17:12:58.644192							Sb. faun. Prace ent. Odd. nar. Mus. Praze
12884	1	1	2015-03-11 17:12:58.660085	2015-03-11 17:12:58.660085							Sb. Geol. Ved. Paleontol
12885	1	1	2015-03-11 17:12:58.675475	2015-03-11 17:12:58.675475							Sb. Geol. Ved. Paleontol.
12886	1	1	2015-03-11 17:12:58.690334	2015-03-11 17:12:58.690334							SB. Ges. Dorp.
12887	1	1	2015-03-11 17:12:58.704764	2015-03-11 17:12:58.704764							Sb. Ustred. ust. geol. odd. paleontol.
12888	1	1	2015-03-11 17:12:58.719647	2015-03-11 17:12:58.719647							Sb.faun Praci ent.Odd.nar.Mus.Praze
12889	1	1	2015-03-11 17:12:58.73421	2015-03-11 17:12:58.73421							Sb.faun.Praci ent.Odd.nar, Mus.Praze
12890	1	1	2015-03-11 17:12:59.376904	2015-03-11 17:12:59.376904							Sber Ges naturf Freunde Berl
12891	1	1	2015-03-11 17:12:59.393031	2015-03-11 17:12:59.393031							Sber Ges Wiss Prag
12892	1	1	2015-03-11 17:12:59.407755	2015-03-11 17:12:59.407755							Sber. Akad. Wiss. Vienna
12893	1	1	2015-03-11 17:12:59.423268	2015-03-11 17:12:59.423268							Sber. Akad. Wiss. Wien
12894	1	1	2015-03-11 17:12:59.43854	2015-03-11 17:12:59.43854							Sber. Akad. Wiss. Wien.
12895	1	1	2015-03-11 17:12:59.453814	2015-03-11 17:12:59.453814							Sborn Kl prir Brno
12896	1	1	2015-03-11 17:12:59.47051	2015-03-11 17:12:59.47051							Sborn. ent. Odd. nar. Mus. Praze
12897	1	1	2015-03-11 17:12:59.485701	2015-03-11 17:12:59.485701							Sbornik Entomologického Oddeleni Národního Musea v Praze
12898	1	1	2015-03-11 17:12:59.505848	2015-03-11 17:12:59.505848							Sbornik Entomologickeho Oddeleni Narodniho Musea v Praze (= Acta entomologica Musei Nationalis Pragae)
12899	1	1	2015-03-11 17:12:59.52645	2015-03-11 17:12:59.52645							Sbornik Entomologickeho Oddeleni Narodniho Musea v Praze / Supplementum (= Acta entomologica Musei Nationalis Pragae/ Supplementum)
12900	1	1	2015-03-11 17:12:59.547886	2015-03-11 17:12:59.547886							Sbornik geologickych ved, paleontologie
12901	1	1	2015-03-11 17:12:59.563409	2015-03-11 17:12:59.563409							Sbornik Klubu prirodovedeckeho v Brne
12902	1	1	2015-03-11 17:12:59.578529	2015-03-11 17:12:59.578529							Sbornik narodniho muzea v Praze B
12903	1	1	2015-03-11 17:12:59.593864	2015-03-11 17:12:59.593864							SBORNIK NARODNIHO MUZEA V PRAZE RADA B PRIRODNI VEDY
12904	1	1	2015-03-11 17:12:59.609505	2015-03-11 17:12:59.609505							Sbornik Narodniho Muzea v Praze Rada B Prirodni Vedy 1993(1994).
12905	1	1	2015-03-11 17:12:59.624678	2015-03-11 17:12:59.624678							Sbornik prirodovedneho klubu v Uh. Hradisti
12906	1	1	2015-03-11 17:12:59.639771	2015-03-11 17:12:59.639771							SBORNIK SEVEROCESKEHO MUSEA PRIRODNI VEDY SCIENTIAE NATURALES
12907	1	1	2015-03-11 17:12:59.65537	2015-03-11 17:12:59.65537							Sbornik Trudov Zool. Muz. Mosk. Ges. Univ.
12908	1	1	2015-03-11 17:12:59.671576	2015-03-11 17:12:59.671576							Sbornik Vysoke skoly pedagogicke v Olomouci. Prirodni vedy
12909	1	1	2015-03-11 17:12:59.69173	2015-03-11 17:12:59.69173							Sbornik, Acta Mus. Nat. Pragae
12910	1	1	2015-03-11 17:12:59.707741	2015-03-11 17:12:59.707741							Scholtz CH & Holm E [Eds] Insects of southern Africa Butterworths Durban
12911	1	1	2015-03-11 17:12:59.72328	2015-03-11 17:12:59.72328							Scholtz CH and Holm E [Eds] Insects of southern Africa Butterworths Durban
12912	1	1	2015-03-11 17:12:59.739647	2015-03-11 17:12:59.739647							Schr. naturf. Ges. Danzig
12913	1	1	2015-03-11 17:12:59.754944	2015-03-11 17:12:59.754944							Schr. naturf. Ges. Danzig N.F
12914	1	1	2015-03-11 17:12:59.770424	2015-03-11 17:12:59.770424							Schr. naturw. Ver. Schl.-Holst.
12915	1	1	2015-03-11 17:12:59.786491	2015-03-11 17:12:59.786491							Schrank Beiträge
12916	1	1	2015-03-11 17:12:59.802348	2015-03-11 17:12:59.802348							Schriften der (Königlichen) Physikalisch-Oekonomischen Gesellschaft Königsberg
12917	1	1	2015-03-11 17:12:59.817406	2015-03-11 17:12:59.817406							Schriften der (Königlichen) Physikalisch-Ökonomischen Gesellschaft zu Königsberg
12918	1	1	2015-03-11 17:12:59.849027	2015-03-11 17:12:59.849027							Schriften der Königsberger Gelehrten Gesellschaft
12919	1	1	2015-03-11 17:12:59.881326	2015-03-11 17:12:59.881326							Schriften des Vereins zur Verbreitung naturwissenschaftlicher Kenntnisse
12920	1	1	2015-03-11 17:12:59.896161	2015-03-11 17:12:59.896161							Schriftenreihe der Landwirtschaftskammer Rheinland
12921	1	1	2015-03-11 17:12:59.91103	2015-03-11 17:12:59.91103							Schriftenreihe für Landschaftspflege und Naturschutz
12923	1	1	2015-03-11 17:12:59.953437	2015-03-11 17:12:59.953437							Schweizer. Zeitschrift für Forstwesen
12924	1	1	2015-03-11 17:12:59.968467	2015-03-11 17:12:59.968467							Schweizerische Paläontologische Abhandlungen
12925	1	1	2015-03-11 17:12:59.988033	2015-03-11 17:12:59.988033							Schweizerische Rundschau für Medizin (Praxis)
12926	1	1	2015-03-11 17:13:00.003556	2015-03-11 17:13:00.003556							Sci. & Culture
12927	1	1	2015-03-11 17:13:00.036065	2015-03-11 17:13:00.036065							Sci. Bull. Brooklyn Inst. Arts a. Sci.
12928	1	1	2015-03-11 17:13:00.051894	2015-03-11 17:13:00.051894							Sci. Bull. Div. agric. Home Econ. Eng. U. Ryukyus
12929	1	1	2015-03-11 17:13:00.068188	2015-03-11 17:13:00.068188							Sci. Bull. Mus. Brooklyn Ins. Arts & Sci.
12930	1	1	2015-03-11 17:13:00.084356	2015-03-11 17:13:00.084356							Sci. Notes State Univ. Kazan
12931	1	1	2015-03-11 17:13:00.099191	2015-03-11 17:13:00.099191							Sci. Proc. R. Dublin Soc.
12932	1	1	2015-03-11 17:13:00.113666	2015-03-11 17:13:00.113666							Sci. Rep. Agr. Res. Inst. New Delhi
12933	1	1	2015-03-11 17:13:00.128273	2015-03-11 17:13:00.128273							Sci. Rep. Agric. Res. Inst. New Delhi
12934	1	1	2015-03-11 17:13:00.159813	2015-03-11 17:13:00.159813							Sci. Rept. Tokyo Kyoiku Daigaku B
12935	1	1	2015-03-11 17:13:00.174896	2015-03-11 17:13:00.174896							Sci. Surv. P. Rico
12936	1	1	2015-03-11 17:13:00.189965	2015-03-11 17:13:00.189965							Sci. Treatise on Syst. Evol. Zool.
12937	1	1	2015-03-11 17:13:00.204859	2015-03-11 17:13:00.204859							Sci.Abstr.China (Biol.Sci.)
12938	1	1	2015-03-11 17:13:00.22137	2015-03-11 17:13:00.22137							Sci.Ser.Dept.Agric.S.S.& F.M.S., Kuala Lumpur
12939	1	1	2015-03-11 17:13:00.298408	2015-03-11 17:13:00.298408							Science Bulletin of the Museum of the Brooklyn Institute of Arts and Sciences
12940	1	1	2015-03-11 17:13:00.313426	2015-03-11 17:13:00.313426							Science for Conservation (Wellington)
12941	1	1	2015-03-11 17:13:00.333152	2015-03-11 17:13:00.333152							Science Gossip
12942	1	1	2015-03-11 17:13:00.353473	2015-03-11 17:13:00.353473							Science in China Series C Life Sciences
12943	1	1	2015-03-11 17:13:00.368581	2015-03-11 17:13:00.368581							Science in China Series D: Earth Sciences
12944	1	1	2015-03-11 17:13:00.388188	2015-03-11 17:13:00.388188							SCIENCE IN NEW GUINEA
12945	1	1	2015-03-11 17:13:00.403696	2015-03-11 17:13:00.403696							Science Journal of Northwest University Online
12946	1	1	2015-03-11 17:13:00.418827	2015-03-11 17:13:00.418827							Science Monographs, University of Wyoming Agricultural Experiment Station
12947	1	1	2015-03-11 17:13:00.438385	2015-03-11 17:13:00.438385							Science N.S.
12948	1	1	2015-03-11 17:13:00.453406	2015-03-11 17:13:00.453406							Science Progress
12949	1	1	2015-03-11 17:13:00.468393	2015-03-11 17:13:00.468393							Science Report of the Toyohashi Museum of Natural History
12950	1	1	2015-03-11 17:13:00.488571	2015-03-11 17:13:00.488571							Science, New York, N.Y., N.Ser.
12951	1	1	2015-03-11 17:13:00.503172	2015-03-11 17:13:00.503172							Sciences Nat.
12952	1	1	2015-03-11 17:13:00.517955	2015-03-11 17:13:00.517955							Scient. genet., Turin
12953	1	1	2015-03-11 17:13:00.532908	2015-03-11 17:13:00.532908						Universidad de Panamá	Scientia
12954	1	1	2015-03-11 17:13:00.548317	2015-03-11 17:13:00.548317							Scientia Agricola
12955	1	1	2015-03-11 17:13:00.568932	2015-03-11 17:13:00.568932	Brazil						Scientia Agricola, Piracicaba
12956	1	1	2015-03-11 17:13:00.584518	2015-03-11 17:13:00.584518	Brazil						Scientia Silvae Sinicae
12957	1	1	2015-03-11 17:13:00.600154	2015-03-11 17:13:00.600154							Scientia Silvae Sinicae.
12958	1	1	2015-03-11 17:13:00.614604	2015-03-11 17:13:00.614604							Scientia Sinica Series B (Chemical, Biological, Agricultural, Medical & Earth Sciences)
12959	1	1	2015-03-11 17:13:00.675357	2015-03-11 17:13:00.675357							Scientific American Blog
12960	1	1	2015-03-11 17:13:00.689762	2015-03-11 17:13:00.689762	Tulcea, Romania						Scientific Annals of the Danube Delta Institute
12961	1	1	2015-03-11 17:13:00.706406	2015-03-11 17:13:00.706406	London						Scientific Gossip
12962	1	1	2015-03-11 17:13:00.721275	2015-03-11 17:13:00.721275	Tokyo						Scientific Papers of the College of General Education, University of Tokyo
12963	1	1	2015-03-11 17:13:00.737274	2015-03-11 17:13:00.737274	Almaty						Scientific Proceedings of Kazakh State University
12964	1	1	2015-03-11 17:13:00.752992	2015-03-11 17:13:00.752992	Almaty						Scientific Proceedings of the Royal Dublin Society
12965	1	1	2015-03-11 17:13:00.788606	2015-03-11 17:13:00.788606	Tokyo						Scientific Report of the Tokyo Gakugei University
12966	1	1	2015-03-11 17:13:00.80968	2015-03-11 17:13:00.80968							Scientific Reports of the Australian National Antarctic Research Expeditions, Series B (1) Zoology
12967	1	1	2015-03-11 17:13:00.829036	2015-03-11 17:13:00.829036							Scientific Research Monthly
12968	1	1	2015-03-11 17:13:00.844338	2015-03-11 17:13:00.844338							Scientific results of the Second Yarkand Mission. Calcutta: Office of the Superintendent of Government Printing. pp.
12969	1	1	2015-03-11 17:13:00.858878	2015-03-11 17:13:00.858878							Scientific survey of Porto Rico and the Virgin Islands
12971	1	1	2015-03-11 17:13:00.898809	2015-03-11 17:13:00.898809							Scopolia Supplement
12972	1	1	2015-03-11 17:13:00.919186	2015-03-11 17:13:00.919186							Scot. Nat. pp.
12973	1	1	2015-03-11 17:13:00.93377	2015-03-11 17:13:00.93377							Scottish Naturalist
12974	1	1	2015-03-11 17:13:00.948529	2015-03-11 17:13:00.948529							SEAMEO-BIOTROP, Bogor, Indonesia
12975	1	1	2015-03-11 17:13:00.963347	2015-03-11 17:13:00.963347							Séances de l'Académie d'Agriculture de France
12976	1	1	2015-03-11 17:13:00.97853	2015-03-11 17:13:00.97853							Séances publiques de la Société d’Amateurs des Sciences et des Arts, à Lille
12977	1	1	2015-03-11 17:13:00.993516	2015-03-11 17:13:00.993516							Second Conference of the Southern African Society for Systematic Biology, 10-14 July 2000, KwaZulu-Natal
12978	1	1	2015-03-11 17:13:01.008648	2015-03-11 17:13:01.008648							Second edition of Busvine, J. R. 1951
12979	1	1	2015-03-11 17:13:01.027493	2015-03-11 17:13:01.027493							Second supplement. St. Leonards-on-sea: Daniel & Co.
12980	1	1	2015-03-11 17:13:01.042658	2015-03-11 17:13:01.042658							Secretaria de agricultura, Sao Paulo
12981	1	1	2015-03-11 17:13:01.058428	2015-03-11 17:13:01.058428							See Mader, L.
12982	1	1	2015-03-11 17:13:01.0739	2015-03-11 17:13:01.0739							Seed Science Technology
12983	1	1	2015-03-11 17:13:01.094494	2015-03-11 17:13:01.094494							Sehr. Phys-Okon. Ges. Konigsberg Pr.
12984	1	1	2015-03-11 17:13:01.109422	2015-03-11 17:13:01.109422							Selene
4477	1	1	2015-03-11 17:08:59.507861	2015-03-11 17:13:01.128644	Almaty		1993			Akademqakashaghy, Zoologiia instituty	Selevinia
12985	1	1	2015-03-11 17:13:01.140368	2015-03-11 17:13:01.140368							Selisk Choz.i lesov. Petrograd
12986	1	1	2015-03-11 17:13:01.155389	2015-03-11 17:13:01.155389							Semina: Ciências Agrárias
12987	1	1	2015-03-11 17:13:01.170429	2015-03-11 17:13:01.170429							Sencken
12988	1	1	2015-03-11 17:13:01.186525	2015-03-11 17:13:01.186525							Senckenb.biol., Frankfurt a.M.
2391	1	1	2015-03-11 17:08:11.363496	2015-03-11 17:13:01.210039	Frankfurt						Senckenbergiana Biologica
12989	1	1	2015-03-11 17:13:01.22154	2015-03-11 17:13:01.22154	Frankfurt am Main		1954	0		Senckenbergischen Naturforschenden Gesellschaft	Senckenbergiana biologica
12990	1	1	2015-03-11 17:13:01.242684	2015-03-11 17:13:01.242684							Senckenbergiana.
12991	1	1	2015-03-11 17:13:01.258492	2015-03-11 17:13:01.258492							Senckenbergische naturforschende Ges. 1911
12992	1	1	2015-03-11 17:13:01.273676	2015-03-11 17:13:01.273676							Sep. Napoli
12993	1	1	2015-03-11 17:13:01.289829	2015-03-11 17:13:01.289829							Sepilok Bulletin
13190	1	1	2015-03-11 17:13:05.814141	2015-03-11 17:13:05.814141							Stettin. ent. Ztg.
12994	1	1	2015-03-11 17:13:01.304628	2015-03-11 17:13:01.304628	Malaysia					Sabah Forestry Department, Forest Research Centre Sabah	Sepilok Bulletin, Sabah Forestry Department
1218	1	1	2015-03-11 17:07:50.254121	2015-03-11 17:13:01.329577	Malaysia					Sabah Forestry Department, Forest Research Centre Sabah	Serangga
12995	1	1	2015-03-11 17:13:01.340967	2015-03-11 17:13:01.340967							Series Ent.
1112	1	1	2015-03-11 17:07:48.193698	2015-03-11 17:13:01.372687	Dordrecht						Series Entomologica
12996	1	1	2015-03-11 17:13:01.383836	2015-03-11 17:13:01.383836	DORDRECHT						SERIES ENTOMOLOGICA
12997	1	1	2015-03-11 17:13:01.398831	2015-03-11 17:13:01.398831							Servicio Cooperativo Agrícola Salvadoreño-Americano, Santa Tecla, Boletín Técnico
12998	1	1	2015-03-11 17:13:01.41928	2015-03-11 17:13:01.41928							Sett. Ent. Zeit.
12999	1	1	2015-03-11 17:13:01.434212	2015-03-11 17:13:01.434212							Seychelles Today
13000	1	1	2015-03-11 17:13:01.450886	2015-03-11 17:13:01.450886							SFB 230 — Natürliche Konstruktionen
13001	1	1	2015-03-11 17:13:01.472085	2015-03-11 17:13:01.472085							Shaanxi Forest Science and Technology
13002	1	1	2015-03-11 17:13:01.581095	2015-03-11 17:13:01.581095							Shaanxi Sheng Kexue Jishuu Chuban She, Xian
13003	1	1	2015-03-11 17:13:01.603086	2015-03-11 17:13:01.603086							Shandong Geology
13004	1	1	2015-03-11 17:13:01.61854	2015-03-11 17:13:01.61854							Shanghai Science & Technology Publication, Shanghai
13005	1	1	2015-03-11 17:13:01.639442	2015-03-11 17:13:01.639442							Shanxi Daxue Xuebao Ziran Kexue Ban
13006	1	1	2015-03-11 17:13:01.666666	2015-03-11 17:13:01.666666							Shashpa.
13007	1	1	2015-03-11 17:13:01.682264	2015-03-11 17:13:01.682264							Shengming Kexue Yanjiu
13008	1	1	2015-03-11 17:13:01.696891	2015-03-11 17:13:01.696891							SHETLAND ENTOMOLOGICAL GROUP NEWSLETTER
13009	1	1	2015-03-11 17:13:01.711652	2015-03-11 17:13:01.711652							Shikoku Ent. Soc.
13010	1	1	2015-03-11 17:13:01.726985	2015-03-11 17:13:01.726985							Shin Konchu
13011	1	1	2015-03-11 17:13:01.741932	2015-03-11 17:13:01.741932							Shin Konchu, Tokyo
13012	1	1	2015-03-11 17:13:01.759213	2015-03-11 17:13:01.759213							Shin. Konchu
13013	1	1	2015-03-11 17:13:01.775506	2015-03-11 17:13:01.775506							Shin-konchu
13014	1	1	2015-03-11 17:13:01.791224	2015-03-11 17:13:01.791224							Shin-Tukushi-no-Konchû
13015	1	1	2015-03-11 17:13:01.806836	2015-03-11 17:13:01.806836							Shiroari
13016	1	1	2015-03-11 17:13:01.827505	2015-03-11 17:13:01.827505							Short Term Leaflet, Ministry of Agriculture, Fisheries and Food
13017	1	1	2015-03-11 17:13:01.84274	2015-03-11 17:13:01.84274							SIBIRSKII BIOLOGICHESKII ZHURNAL
13018	1	1	2015-03-11 17:13:01.88633	2015-03-11 17:13:01.88633							Sieboldia
13019	1	1	2015-03-11 17:13:01.901108	2015-03-11 17:13:01.901108							Silbermann's Rev. Entomologique
13020	1	1	2015-03-11 17:13:01.916612	2015-03-11 17:13:01.916612							Silent Stories - Insect Fossil Treasures from Dinosaur era of the Northeastern China
13021	1	1	2015-03-11 17:13:01.931463	2015-03-11 17:13:01.931463							Simienti, Santiago de Chilee
13022	1	1	2015-03-11 17:13:01.951572	2015-03-11 17:13:01.951572							Sin. Orth. Espan.
13023	1	1	2015-03-11 17:13:01.967752	2015-03-11 17:13:01.967752							Sin. Orth. Espana
13024	1	1	2015-03-11 17:13:01.98333	2015-03-11 17:13:01.98333							Sind Univ. Res. J. (Sci.).
13025	1	1	2015-03-11 17:13:01.998553	2015-03-11 17:13:02.022479	Hyderabad						Sind University Research Journal (Science Series)
13026	1	1	2015-03-11 17:13:02.050211	2015-03-11 17:13:02.050211							Sinet
13027	1	1	2015-03-11 17:13:02.066979	2015-03-11 17:13:02.066979							Singapore Scientist
13028	1	1	2015-03-11 17:13:02.082193	2015-03-11 17:13:02.082193							Sinopsis de las Hemipteros de Chile. Valparaiso
13029	1	1	2015-03-11 17:13:02.11283	2015-03-11 17:13:02.11283							Sist. elkol. Faun. Nas. Daln. Vst.
13030	1	1	2015-03-11 17:13:02.128006	2015-03-11 17:13:02.128006							Sitientibus Serie Ciencias Biologicas
13031	1	1	2015-03-11 17:13:02.142438	2015-03-11 17:13:02.142438							Sitz Akad Wiss Wien
13032	1	1	2015-03-11 17:13:02.157629	2015-03-11 17:13:02.157629							Sitz. Akad. Wiss. Wien. Math.-naturw. Abt. I
13033	1	1	2015-03-11 17:13:02.172728	2015-03-11 17:13:02.172728							Sitz. k. Akad. Wiss. Wien.
13034	1	1	2015-03-11 17:13:02.187267	2015-03-11 17:13:02.187267	derk						Sitzb der k Akad der Wissensch 1 Abth
13035	1	1	2015-03-11 17:13:02.20227	2015-03-11 17:13:02.20227							Sitzb. Akad. Wiss. Mathem. nat. Kl.
13036	1	1	2015-03-11 17:13:02.217424	2015-03-11 17:13:02.217424							SitzBer. Akad. Wiss. Wien Abt.
13037	1	1	2015-03-11 17:13:02.232211	2015-03-11 17:13:02.232211							Sitzberichte der Akademie der Wissenschaften 1. Abth.
13038	1	1	2015-03-11 17:13:02.247478	2015-03-11 17:13:02.247478							Sitzberichte der Akademie der Wissenschaften,  Mathematisch naturwissenschaftliche Klasse. Sitzungsberichte und Abhandlungen der Naturforschenden Gesellschaft zu Rostock (N.F.)
13039	1	1	2015-03-11 17:13:02.262816	2015-03-11 17:13:02.262816	SitzungsberichteundAbhandlungenderNaturforschendenGesellschaftzuRostock N						Sitzberichte der Akademie der Wissenschaften, Mathematisch naturwissenschaftliche Klasse Sitzungsberichte und Abhandlungen der Naturforschenden Gesellschaft zu Rostock (NF)
13040	1	1	2015-03-11 17:13:02.278052	2015-03-11 17:13:02.278052	Berlin					R. Friedländer & Sohn	Sitzungberichte der Gesellschaft Naturforschender Freunde zu Berlin
13041	1	1	2015-03-11 17:13:02.29841	2015-03-11 17:13:02.29841							Sitzungs- Berichte der Gesellschaft Naturforschender Freunde zu Berlin
13042	1	1	2015-03-11 17:13:02.313371	2015-03-11 17:13:02.313371							Sitzungsbericht kaiserl. Akad. Wissenschaften Wien. Mathem.-naturw. Kl. Bd.
13043	1	1	2015-03-11 17:13:02.328229	2015-03-11 17:13:02.328229							Sitzungsberichte Akad. Wiss. Wien, Math.-Nat. Kl.
13044	1	1	2015-03-11 17:13:02.348807	2015-03-11 17:13:02.348807							Sitzungsberichte der Akademie der Wissensachaften in Wien [Mathem.-naturw. Klasse, Abteilung I]
13045	1	1	2015-03-11 17:13:02.363672	2015-03-11 17:13:02.363672	Mathem						Sitzungsberichte der Akademie der Wissensachaften in Wien Mathem-naturw Klasse, Abteilung I
13046	1	1	2015-03-11 17:13:02.37983	2015-03-11 17:13:02.37983	Wien						Sitzungsberichte der Akademie der Wissensachaften in Wien Mathem.-naturw. Klasse, Abteilung I
13047	1	1	2015-03-11 17:13:02.395889	2015-03-11 17:13:02.395889							Sitzungsberichte der Gesellschaft der Naturfreunde Freies Berlin
13048	1	1	2015-03-11 17:13:02.426606	2015-03-11 17:13:02.46279	Berlin						Sitzungsberichte der Gesellschaft Naturforschender Freunde zu Berlin
13049	1	1	2015-03-11 17:13:02.474033	2015-03-11 17:13:02.474033							Sitzungsberichte der Gesellschaft naturforschender Freunde zu Berlin (N.F.)
13050	1	1	2015-03-11 17:13:02.489024	2015-03-11 17:13:02.489024	F						Sitzungsberichte der Gesellschaft Naturforschender Freunde zu Berlin (NF)
13051	1	1	2015-03-11 17:13:02.505688	2015-03-11 17:13:02.505688							Sitzungsberichte der kaiserlichen Akademie der Wissenschaften Mathematisch-naturwissenschaftliche Classe
13052	1	1	2015-03-11 17:13:02.521055	2015-03-11 17:13:02.521055							Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften, Wien
13053	1	1	2015-03-11 17:13:02.53638	2015-03-11 17:13:02.53638							Sitzungsberichte der kaiserlichen Akademie der Wissenschaften. Mathematisch-naturwissenschaftliche Classe
13054	1	1	2015-03-11 17:13:02.551947	2015-03-11 17:13:02.551947	Vienna						Sitzungsberichte der Kaiserlichen Akademie der Wissenschaften. Mathematisch-Naturwissenschaftliche Klasse
13055	1	1	2015-03-11 17:13:02.567257	2015-03-11 17:13:02.567257							Sitzungsberichte der Kaiserlichen Akademie Wiss. Wien, Math.-Nat. Kl.
13056	1	1	2015-03-11 17:13:02.591778	2015-03-11 17:13:02.591778							Sitzungsberichte der königlich böhmischen Gesellschaft der Wissenschaften II Classe
13057	1	1	2015-03-11 17:13:02.606651	2015-03-11 17:13:02.606651							Sitzungsberichte der königlich böhmischen Gesellschaft der Wissenschaften. II Classe
13058	1	1	2015-03-11 17:13:02.622282	2015-03-11 17:13:02.622282	Prag						Sitzungsberichte der Königlich-Böhmischen Gesellschaft der Wissenschaften, Mathematisch-Naturwissenschaftliche Klasse
13059	1	1	2015-03-11 17:13:02.638942	2015-03-11 17:13:02.638942							Sitzungsberichte der Königlichen Böhmischen Gesellschaft der Wissenschaften
13060	1	1	2015-03-11 17:13:02.658462	2015-03-11 17:13:02.658462							Sitzungsberichte der Mathematisch-Naturwissenschaftlichen Classe der Kaiserlichen Akademie der Wissenschaften
13061	1	1	2015-03-11 17:13:02.673475	2015-03-11 17:13:02.673475							Sitzungsberichte der mathematisch-naturwissenschaftlichen Klasse der Kaiserlichen Akademie der Wissenschaften
13062	1	1	2015-03-11 17:13:02.688113	2015-03-11 17:13:02.688113							Sitzungsberichte der Naturforscher-Gesellschaft bei der Universität Dorpat
13063	1	1	2015-03-11 17:13:02.70267	2015-03-11 17:13:02.70267							Sitzungsberichte der Niederrheinischen Gesellschaft für Natur- und Heilkunde in Bonn
13064	1	1	2015-03-11 17:13:02.733765	2015-03-11 17:13:02.733765							Sitzungsberichte der Österreichischen Akademie der Wissenschaften. Mathematisch-Naturwissenschaftliche Klasse (Abt. 1)
13065	1	1	2015-03-11 17:13:02.754819	2015-03-11 17:13:02.754819							Sitzungsberichte des Naturhistorischen Vereins der Preussischen Rheinlande und Westfalens
13066	1	1	2015-03-11 17:13:02.775279	2015-03-11 17:13:02.775279							Sitzungsberichte Naturhist. Ver. Preuss. Rheinl. Westf.
13067	1	1	2015-03-11 17:13:02.795925	2015-03-11 17:13:02.795925	F						Sitzungsberichte und Abhandlungen der Naturforschenden Gesellschaft zu Rostock (NF)
13068	1	1	2015-03-11 17:13:02.811555	2015-03-11 17:13:02.811555							Sitzungsberichte und Abhandlungen der naturforschenden Gesellschaft zu Rostock NF
13069	1	1	2015-03-11 17:13:02.838689	2015-03-11 17:13:02.838689							Sitzungsberichten der Österreichische Akademie der Wissenschaften, Mathematisch-naturwissenschaftliche
13070	1	1	2015-03-11 17:13:02.853531	2015-03-11 17:13:02.853531	Berlin						Sitzungs-Protokolle des Berliner Entomologen-Bundes
13071	1	1	2015-03-11 17:13:02.873822	2015-03-11 17:13:02.873822	Tokyo						Six thousand illustrated insects of Japan-Empire
13072	1	1	2015-03-11 17:13:02.889667	2015-03-11 17:13:02.889667							Sjon Takerns fauna & flora. K. svenska Vetensk N.
13073	1	1	2015-03-11 17:13:02.905099	2015-03-11 17:13:02.905099							Sjostedts Kilimandjaro-Meru Expedition Stockholm
13074	1	1	2015-03-11 17:13:02.920114	2015-03-11 17:13:02.920114	Uppsala						Sjöstedts Kilimanjaro-Meru Expedition No 17 Uppsala
13075	1	1	2015-03-11 17:13:02.935083	2015-03-11 17:13:02.935083	Uppsala						Skandinaviens rätvingada insekters natural historia
13076	1	1	2015-03-11 17:13:02.957613	2015-03-11 17:13:02.957613							Skorpions-News
13077	1	1	2015-03-11 17:13:02.976908	2015-03-11 17:13:02.976908							Skr. Svalb. og Ishavet
13078	1	1	2015-03-11 17:13:02.99194	2015-03-11 17:13:02.99194							Slovenska Akad. Znanosti Umetnosti Razred Naravoslovne Vede Dela
13079	1	1	2015-03-11 17:13:03.006926	2015-03-11 17:13:03.006926							Slovenska Akademija Znanosti in Umetnosti Academia Scientarium et Artium Slovenica, Bioloski Institut Jovana Hadzija
13080	1	1	2015-03-11 17:13:03.021849	2015-03-11 17:13:03.021849							SLOVENSKA AKADEMIJA ZNANOSTI IN UMETNOSTI RAZRED ZA NARAVOSLOVNE VEDE DELA
13081	1	1	2015-03-11 17:13:03.037236	2015-03-11 17:13:03.037236							Slown. Geogr. Pantswa Pol
13082	1	1	2015-03-11 17:13:03.052763	2015-03-11 17:13:03.052763							Smithsonian Contr Zool
13083	1	1	2015-03-11 17:13:03.107227	2015-03-11 17:13:03.107227							Smithsonian Misc. Coll.
13084	1	1	2015-03-11 17:13:03.123682	2015-03-11 17:13:03.123682							Smithsonian Miscellaneous Collection
